"30 mins","28601.1015,31838.2091","Parking charge between 10.30pm & 7am is capped at $5.","SAUNDERS ROAD ","10.30 PM","$0.60","05.00 PM","S0032","$0.60","30 mins","30 mins","32","C","Car","$0.60"
"30 mins","18210.03,39867.8698","Parking charge between 10.30pm & 7am is capped at $5.","SERVICE ROAD OFF CHOA CHU KANG AVE 1","07.00 AM","$0.60","07.00 AM","S0033","$0.60","30 mins","30 mins","42","C","Car","$0.60"
"DAY","18210.03,39867.8698","-","SERVICE ROAD OFF CHOA CHU KANG AVE 1","10.30 PM","$0.65","07.00 AM","S0033","$0.65","DAY","DAY","22","C","Motorcycle","$0.65"
"NIGHT","18210.03,39867.8698","-","SERVICE ROAD OFF CHOA CHU KANG AVE 1","07.00 AM","$0.65","10.30 PM","S0033","$0.65","NIGHT","NIGHT","22","C","Motorcycle","$0.65"
"30 mins","30129.0056,31278.4534","-","SERVICE ROAD OFF QUEEN ST(QUEEN/WATERLOO ST)","05.00 PM","$1.20","08.30 AM","S0035","$0.60","30 mins","30 mins","8","C","Car","$1.20"
"30 mins","30129.0056,31278.4534","-","SERVICE ROAD OFF QUEEN ST(QUEEN/WATERLOO ST)","10.00 PM","$0.60","05.00 PM","S0035","$0.60","30 mins","30 mins","8","C","Car","$0.60"
"30 mins","30129.0056,31278.4534","-","SERVICE ROAD OFF QUEEN ST(QUEEN/WATERLOO ST)","05.00 PM","$2.40","08.30 AM","S0035","$1.20","30 mins","30 mins","2","C","Heavy Vehicle","$2.40"
"30 mins","30129.0056,31278.4534","-","SERVICE ROAD OFF QUEEN ST(QUEEN/WATERLOO ST)","10.00 PM","$1.20","05.00 PM","S0035","$1.20","30 mins","30 mins","2","C","Heavy Vehicle","$1.20"
"30 mins","-","-","SERVICE ROAD BET LIANG SEAH / MIDDLE ROAD","05.00 PM","$1.20","08.30 AM","S0038","$0.60","30 mins","30 mins","12","C","Car","$1.20"
"30 mins","-","-","SERVICE ROAD BET LIANG SEAH / MIDDLE ROAD","10.00 PM","$0.60","05.00 PM","S0038","$0.60","30 mins","30 mins","12","C","Car","$0.60"
"30 mins","32913.839,32957.7845","-","SIMS AVENUE SERVICE ROAD","05.00 PM","$0.60","08.30 AM","S0039","$0.00","30 mins","0 mins","16","C","Car","$0.60"
"30 mins","14730.7175,35029.4422","Reserved for Season Ticket Holders from 10.00 pm to 8.30 am daily.","SECOND CHIN BEE ROAD ","05.00 PM","$0.60","08.30 AM","S0040","$0.00","30 mins","0 mins","8","C","Car","$0.60"
"30 mins","23721.899,34804.3791","-","SIXTH AVENUE ","05.00 PM","$0.60","08.30 AM","S0043","$0.00","30 mins","0 mins","21","C","Car","$0.60"
"30 mins","30322.8525,33096.6125","-","SING AVENUE ","10.00 PM","$0.60","08.30 AM","S0045","$0.60","30 mins","30 mins","17","C","Car","$0.60"
"30 mins","30412.2222,33022.3056","-","SING JOO WALK ","10.00 PM","$0.60","08.30 AM","S0046","$0.60","30 mins","30 mins","9","C","Car","$0.60"
"30 mins","29499.6156,34147.101","-","SHAN ROAD ","10.00 PM","$0.60","08.30 AM","S0047","$0.60","30 mins","30 mins","11","C","Car","$0.60"
"Day","29499.6156,34147.101","Parking charge between 8.30am to 10pm is capped at $0.65.","SHAN ROAD ","10.00 PM","$0.65","08.30 AM","S0047","$0.65","Day","Day","10","C","Motorcycle","$0.65"
"30 mins","33709.4691,35436.4993","Reserved for Season Ticket Holders from 10.00 pm to 8.30 am daily.","SHAW ROAD ","05.00 PM","$0.60","08.30 AM","S0048","$0.00","30 mins","0 mins","15","C","Car","$0.60"
"30 mins","32299.8124,34647.0955","-","SIANG KUANG AVENUE ","05.00 PM","$0.60","08.30 AM","S0050","$0.00","30 mins","0 mins","13","C","Car","$0.60"
"30 mins","31673.3236,38317.0261","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","SERANGOON GARDEN MARKET OFF STREET","07.00 AM","$0.60","07.00 AM","S0055","$0.60","30 mins","30 mins","105","B","Car","$0.60"
"30 mins","31673.3236,38317.0261","Per min charging. Parking charge between 7am & 10.30pm and between 10.30pm & 7am respectively is capped at $0.65.","SERANGOON GARDEN MARKET OFF STREET","07.00 AM","$0.10","07.00 AM","S0055","$0.10","30 mins","30 mins","32","B","Motorcycle","$0.10"
"30 mins","26801.5126,47014.3532","-","SEMBONG ROAD ","10.00 PM","$0.60","08.30 AM","S0061","$0.60","30 mins","30 mins","3","C","Car","$0.60"
"30 mins","31458.3389,38496.2986","-","SERANGOON GARDEN WAY ","10.00 PM","$0.60","08.30 AM","S0063","$0.00","30 mins","0 mins","5","C","Car","$0.60"
"30 mins","31576.4014,38415.4094","-","SERANGOON GARDEN WAY SERVICE ROAD","10.00 PM","$0.60","08.30 AM","S0064","$0.00","30 mins","0 mins","84","C","Car","$0.60"
"","31529.7965,38472.1574","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","31509.389,38591.3163","-","SANDOWN PLACE ","10.00 PM","$0.60","08.30 AM","S0065","$0.00","30 mins","0 mins","4","C","Car","$0.60"
"30 mins","30795.5008,32626.5462","-","SOMME ROAD ","10.00 PM","$0.60","08.30 AM","S0066","$0.60","30 mins","30 mins","13","C","Car","$0.60"
"30 mins","30476.7704,31841.5395","-","SUNGEI ROAD OFF STREET ","10.00 PM","$0.60","08.30 AM","S0068","$0.60","30 mins","30 mins","196","C","Car","$0.60"
"Day","30476.7704,31841.5395","-","SUNGEI ROAD OFF STREET ","10.00 PM","$0.65","08.30 AM","S0068","$0.65","Day","Day","17","C","Motorcycle","$0.65"
"30 mins","33840.1059,38203.3689","-","SIMON ROAD SERVICE ROAD","10.00 PM","$0.60","08.30 AM","S0070","$0.60","30 mins","30 mins","10","C","Car","$0.60"
"Day","33840.1059,38203.3689","-","SIMON ROAD SERVICE ROAD","10.00 PM","$0.65","08.30 AM","S0070","$0.65","Day","Day","18","C","Motorcycle","$0.65"
"30 mins","28459.1447,37888.968","Parking charge between 10.30pm & 7am is capped at $5.","SIN MING DRIVE ","07.00 AM","$0.60","07.00 AM","S0074","$0.00","30 mins","0 mins","30","C","Car","$0.60"
"30 mins","17377.4574,34714.687","Reserved for Season Ticket Holders from 10.00 pm to 7.00 am daily.","SCIENCE CENTRE ROAD ","10.00 PM","$0.60","07.00 AM","S0075","$0.60","30 mins","30 mins","34","C","Car","$0.60"
"30 mins","17377.4574,34714.687","Reserved for Season Ticket Holders from 10.00 pm to 7.00 am daily.","SCIENCE CENTRE ROAD ","10.00 PM","$1.20","07.00 AM","S0075","$1.20","30 mins","30 mins","24","C","Heavy Vehicle","$1.20"
"30 mins","12230.999,34280.3663","Reserved for Season Ticket Holders from 10.00 pm to 8.30 am daily.","SECOND LOK YANG ROAD ","05.00 PM","$0.60","08.30 AM","S0076","$0.00","30 mins","0 mins","22","C","Car","$0.60"
"30 mins","38508.0719,32169.0664","Reserved for Season Ticket Holders from 10.00 pm to 7.00 am daily.","SIGLAP LINK ","10.00 PM","$1.20","07.00 AM","S0077","$1.20","30 mins","30 mins","15","C","Heavy Vehicle","$1.20"
"30 mins","33141.706,34367.4638","-","SOON WING ROAD ","05.00 PM","$0.60","08.30 AM","S0078","$0.00","30 mins","0 mins","10","C","Car","$0.60"
"30 mins","31179.5186,32556.228","-","SERVICE ROAD OFF KING GEORGE'S AVENUE","10.00 PM","$0.60","08.30 AM","S0079","$0.60","30 mins","30 mins","21","C","Car","$0.60"
"30 mins","11392.428,34178.5864","Reserved for Season Ticket Holders from 10.00 pm to 8.30 am daily.","SIXTH LOK YANG ROAD ","05.00 PM","$0.60","08.30 AM","S0082","$0.00","30 mins","0 mins","21","C","Car","$0.60"
"30 mins","18844.2627,43353.2886","Reserved for Season Ticket Holders from 10.00 pm to 8.30 am daily.","SUNGEI KADUT AVENUE ","05.00 PM","$0.60","08.30 AM","S0083","$0.00","30 mins","0 mins","7","C","Car","$0.60"
"30 mins","17934.6694,44515.3844","Reserved for Season Ticket Holders from 10.00 pm to 8.30 am daily.","SUNGEI KADUT DRIVE ","05.00 PM","$0.60","08.30 AM","S0084","$0.00","30 mins","0 mins","38","C","Car","$0.60"
"","18309.9126,43467.8516","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","-","-","SUNGEI KADUT LOOP ","05.00 PM","$0.60","08.30 AM","S0085","$0.00","30 mins","0 mins","11","C","Car","$0.60"
"30 mins","18723.8993,45088.2659","Reserved for Season Ticket Holders from 10.00 pm to 8.30 am daily.","SUNGEI KADUT STREET 1 ","05.00 PM","$0.60","08.30 AM","S0086","$0.00","30 mins","0 mins","59","C","Car","$0.60"
"30 mins","18723.8993,45088.2659","Reserved for Season Ticket Holders from 5.00 pm to 7.00 am daily.","SUNGEI KADUT STREET 1 ","05.00 PM","$1.20","07.00 AM","S0086","$1.20","30 mins","30 mins","9","C","Heavy Vehicle","$1.20"
"30 mins","18359.7488,44267.7178","Reserved for Season Ticket Holders from 10.00 pm to 8.30 am daily.","SUNGEI KADUT STREET 3 ","05.00 PM","$0.60","08.30 AM","S0088","$0.00","30 mins","0 mins","22","C","Car","$0.60"
"30 mins","24590.3956,49511.3109","-","SENOKO ROAD ","10.00 PM","$0.60","07.00 AM","S0091","$0.60","30 mins","30 mins","25","C","Car","$0.60"
"30 mins","24590.3956,49511.3109","Reserved for Season Ticket Holders from 10.00 pm to 7.00 am daily.","SENOKO ROAD ","10.00 PM","$1.20","07.00 AM","S0091","$1.20","30 mins","30 mins","0","C","Heavy Vehicle","$1.20"
"30 mins","24577.1838,48570.1739","-","SENOKO SOUTH ROAD ","05.00 PM","$0.60","08.30 AM","S0092","$0.00","30 mins","0 mins","26","C","Car","$0.60"
"","24745.4653,48840.3192","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","25404.5201,50029.1192","-","SENOKO WAY ","10.00 PM","$0.60","07.00 AM","S0094","$0.60","30 mins","30 mins","31","C","Car","$0.60"
"","25690.02,49858.5878","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","25367.8895,49577.1137","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","25928.3517,50133.4732","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","24276.3165,49124.3687","-","SENOKO DRIVE ","10.00 PM","$0.60","07.00 AM","S0096","$0.60","30 mins","30 mins","40","C","Car","$0.60"
"","24006.4606,48956.2829","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","25000.6002,49588.4157","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","25220.2783,50080.2179","-","SENOKO AVENUE ","10.00 PM","$0.60","07.00 AM","S0097","$0.60","30 mins","30 mins","26","C","Car","$0.60"
"","25496.4625,49766.3457","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","33874.2885,33110.6779","-","SIMS AVENUE (BET LOR 3 GEYLANG/PAYA LEBAR RD)","05.00 PM","$0.60","08.30 AM","S0098","$0.00","30 mins","0 mins","132","C","Car","$0.60"
"","32945.396,32928.6249","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","28413.7587,28813.6299","-","SPOTTISWOODE PARK ROAD ","05.00 PM","$1.20","07.00 AM","S0102","$0.60","30 mins","30 mins","10","C","Car","$1.20"
"30 mins","28413.7587,28813.6299","Parking charge between 10.30pm & 7am is capped at $5.","SPOTTISWOODE PARK ROAD ","07.00 AM","$0.60","05.00 PM","S0102","$0.60","30 mins","30 mins","10","C","Car","$0.60"
"30 mins","27253.6575,33161.3396","-","STEVENS ROAD ","05.00 PM","$0.60","08.30 AM","S0103","$0.00","30 mins","0 mins","9","C","Car","$0.60"
"30 mins","18714.3604,43192.5854","Reserved for Season Ticket Holders from 10.00 pm to 8.30 am daily.","SUNGEI KADUT WAY ","05.00 PM","$0.60","08.30 AM","S0105","$0.00","30 mins","0 mins","56","C","Car","$0.60"
"","19001.3363,43268.6519","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","28305.4423,37641.7002","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","SIN MING DRIVE OFF STREET","07.00 AM","$0.60","07.00 AM","S0106","$0.60","30 mins","30 mins","57","B","Car","$0.60"
"30 mins","28305.4423,37641.7002","Per min charging. Parking charge between 7am & 10.30pm and between 10.30pm & 7am respectively is capped at $0.65.","SIN MING DRIVE OFF STREET","07.00 AM","$0.10","07.00 AM","S0106","$0.10","30 mins","30 mins","20","B","Motorcycle","$0.10"
"30 mins","29930.895,33440.7746","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","SHREWSBURY ROAD OFF STREET","07.00 AM","$0.60","07.00 AM","S0108","$0.60","30 mins","30 mins","29","B","Car","$0.60"
"30 mins","29930.895,33440.7746","Per min charging. Parking charge between 7am & 10.30pm and between 10.30pm & 7am respectively is capped at $0.65.","SHREWSBURY ROAD OFF STREET","07.00 AM","$0.10","07.00 AM","S0108","$0.10","30 mins","30 mins","5","B","Motorcycle","$0.10"
"30 mins","28508.9853,37691.1909","-","SIN MING ROAD HEAVY VEHICLE PARK","07.00 PM","$0.60","07.00 AM","S0109","$0.60","30 mins","30 mins","0","C","Car","$0.60"
"30 mins","28508.9853,37691.1909","Reserved for Season Ticket Holders from 7.00 pm to 7.00 am daily.","SIN MING ROAD HEAVY VEHICLE PARK","07.00 PM","$1.20","07.00 AM","S0109","$1.20","30 mins","30 mins","81","C","Heavy Vehicle","$1.20"
"30 mins","35242.0637,32969.3977","-","SERVICE ROAD OFF ONAN ROAD","10.00 PM","$0.60","08.30 AM","S0110","$0.60","30 mins","30 mins","2","C","Car","$0.60"
"Day","35242.0637,32969.3977","-","SERVICE ROAD OFF ONAN ROAD","10.00 PM","$0.65","08.30 AM","S0110","$0.65","Day","Day","10","C","Motorcycle","$0.65"
"30 mins","19128.2229,41717.5358","Reserved for Season Ticket Holders from 7.00 pm to 7.00 am daily.","STAGMONT RING HEAVY VEHICLE PARK","07.00 PM","$1.20","07.00 AM","S0111","$1.20","30 mins","30 mins","174","C","Heavy Vehicle","$1.20"
"30 mins","26250.1942,27838.8938","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","SEAH IM ROAD OFF STREET","07.00 AM","$0.60","07.00 AM","S0112","$0.60","30 mins","30 mins","436","B","Car","$0.60"
"30 mins","26250.1942,27838.8938","Per min charging. Parking charge between 10.30pm & 7am is capped at $10.","SEAH IM ROAD OFF STREET","07.00 AM","$1.20","07.00 AM","S0112","$1.20","30 mins","30 mins","21","B","Heavy Vehicle","$1.20"
"30 mins","26250.1942,27838.8938","Per min charging. Parking charge between 7am & 10.30pm and between 10.30pm & 7am respectively is capped at $0.65.","SEAH IM ROAD OFF STREET","07.00 AM","$0.10","07.00 AM","S0112","$0.10","30 mins","30 mins","367","B","Motorcycle","$0.10"
"30 mins","31250.0423,32437.0839","-","SERVICE ROAD OFF PENHAS ROAD","10.00 PM","$0.60","08.30 AM","S0118","$0.60","30 mins","30 mins","9","C","Car","$0.60"
"30 mins","29702.3419,33397.3439","-","SHREWSBURY ROAD ","05.00 PM","$0.60","08.30 AM","S0119","$0.00","30 mins","0 mins","14","C","Car","$0.60"
"30 mins","30891.6996,32578.423","-","SERVICE ROAD BETWEEN PETAIN RD/ALLENBY RD","10.00 PM","$0.60","08.30 AM","S0120","$0.60","30 mins","30 mins","3","C","Car","$0.60"
"30 mins","35930.3853,32101.1723","-","SERVICE ROAD OFF JOO CHIAT ROAD","10.00 PM","$0.60","08.30 AM","S0127","$0.60","30 mins","30 mins","12","C","Car","$0.60"
"30 mins","37551.9054,33995.4236","-","SERVICE ROAD OFF CHAI CHEE DRIVE","10.00 PM","$0.60","08.30 AM","S0128","$0.00","30 mins","0 mins","11","C","Car","$0.60"
"30 mins","32940.9671,33961.1354","-","SERVICE ROAD OFF GENTING LANE","05.00 PM","$0.60","08.30 AM","S0130","$0.00","30 mins","0 mins","6","C","Car","$0.60"
"30 mins","31057.1109,31739.1852","-","SERVICE ROAD OFF ALIWAL STREET","10.00 PM","$0.60","08.30 AM","S0132","$0.60","30 mins","30 mins","7","C","Car","$0.60"
"30 mins","32089.7063,36192.3972","-","SOMMERVILLE WALK ","05.00 PM","$0.60","08.30 AM","S0134","$0.00","30 mins","0 mins","8","C","Car","$0.60"
"","32114.5074,36383.4322","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","-","-","SIMS AVENUE (PAYA LEBAR RD/EUNOS RD)","05.00 PM","$0.60","08.30 AM","S0135","$0.00","30 mins","0 mins","20","C","Car","$0.60"
"30 mins","27714.1013,30686.601","-","SERVICE ROAD OFF ZION ROAD","10.00 PM","$0.60","08.30 AM","S0136","$0.60","30 mins","30 mins","21","C","Car","$0.60"
"30 mins","21569.2096,36221.2473","-","SERVICE ROAD OFF UPPER BUKIT TIMAH ROAD","10.00 PM","$0.60","08.30 AM","S0139","$0.60","30 mins","30 mins","27","C","Car","$0.60"
"30 mins","21569.2096,36221.2473","-","SERVICE ROAD OFF UPPER BUKIT TIMAH ROAD","10.00 PM","$1.20","08.30 AM","S0139","$1.20","30 mins","30 mins","3","C","Heavy Vehicle","$1.20"
"870 mins","21569.2096,36221.2473","-","SERVICE ROAD OFF UPPER BUKIT TIMAH ROAD","10.00 PM","$0.65","08.30 AM","S0139","$0.65","870 mins","870 mins","13","C","Motorcycle","$0.65"
"30 mins","38375.3713,32814.9821","-","SERVICE ROAD OFF UPPER EAST COAST ROAD","10.00 PM","$0.60","08.30 AM","S0141","$0.60","30 mins","30 mins","14","C","Car","$0.60"
"30 mins","34388.4906,32968.7411","-","SERVICE ROAD OFF LORONG 44 GEYLANG","05.00 PM","$0.60","08.30 AM","S0143","$0.00","30 mins","0 mins","5","C","Car","$0.60"
"30 mins","14403.0051,35135.3538","Reserved for Season Ticket Holders from 10.00 pm to 8.30 am daily.","SERVICE ROAD OFF QUALITY ROAD","05.00 PM","$0.60","08.30 AM","S0146","$0.00","30 mins","0 mins","36","C","Car","$0.60"
"Day","14403.0051,35135.3538","-","SERVICE ROAD OFF QUALITY ROAD","05.00 PM","$0.65","08.30 AM","S0146","$0.00","Day","0 mins","11","C","Motorcycle","$0.65"
"30 mins","18172.1118,43503.1145","Reserved for Season Ticket Holders from 10.00 pm to 8.30 am daily.","SUNGEI KADUT CRESCENT ","05.00 PM","$0.60","08.30 AM","S0148","$0.00","30 mins","0 mins","9","C","Car","$0.60"
"30 mins","28254.9106,37160.9759","-","SERVICE ROAD OFF SIN MING ROAD","05.00 PM","$0.60","08.30 AM","S0149","$0.00","30 mins","0 mins","9","C","Car","$0.60"
"30 mins","31034.8609,31644.3426","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","SULTAN GATE / ALIWAL S TREET OFF STREET","07.00 AM","$0.60","07.00 AM","S0150","$0.60","30 mins","30 mins","52","C","Car","$0.60"
"30 mins","31034.8609,31644.3426","Per min charging. Parking charge between 7am & 10.30pm and between 10.30pm & 7am respectively is capped at $0.65.","SULTAN GATE / ALIWAL S TREET OFF STREET","07.00 AM","$0.10","07.00 AM","S0150","$0.10","30 mins","30 mins","4","B","Motorcycle","$0.10"
"30 mins","25946.4519,49163.692","Reserved for Season Ticket Holders from 7.00 pm to 7.00 am daily.","SEMBAWANG DRIVE HEAVY VEHICLE PARK","07.00 PM","$1.20","07.00 AM","S0151","$1.20","30 mins","30 mins","127","C","Heavy Vehicle","$1.20"
"30 mins","32352.4721,36442.6231","-","SUNSHINE TERRACE ","10.00 PM","$0.60","08.30 AM","S0152","$0.00","30 mins","0 mins","10","C","Car","$0.60"
"30 mins","-","-","SAIBOO STREET ","05.00 PM","$0.60","08.30 AM","S0154","$0.60","30 mins","30 mins","0","C","Car","$0.60"
"30 mins","-","-","SAIBOO STREET ","10.00 PM","$0.60","05.00 PM","S0154","$0.60","30 mins","30 mins","0","C","Car","$0.60"
"30 mins","33167.1009,33148.4883","Parking charge between 10.30pm & 7am is capped at $5.","SIMS PLACE ","07.00 AM","$0.60","07.00 AM","S0156","$0.60","30 mins","30 mins","43","C","Car","$0.60"
"30 mins","36752.8274,33555.5493","-","SERVICE ROAD OFF JALAN MASJID","10.00 PM","$0.60","08.30 AM","S0157","$0.00","30 mins","0 mins","8","C","Car","$0.60"
"30 mins","32109.668,34551.2739","-","SERVICE ROAD OFF MACPHERSON ROAD","05.00 PM","$0.60","08.30 AM","S0158","$0.00","30 mins","0 mins","28","C","Car","$0.60"
"","32525.3831,34663.417","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","32669.2708,34713.7235","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","29069.8411,34363.059","-","SERVICE ROAD OFF BALESTIER ROAD","10.00 PM","$0.60","08.30 AM","S0159","$0.60","30 mins","30 mins","10","C","Car","$0.60"
"30 mins","27759.8629,38589.9033","Parking charge between 10.30pm & 7am is capped at $5.","SIN MING WALK ","07.00 AM","$0.60","07.00 AM","S0160","$0.60","30 mins","30 mins","17","C","Car","$0.60"
"30 mins","26904.7042,47141.6754","-","SEMBAWANG ROAD OFF STREET","10.00 PM","$0.60","08.30 AM","S0161","$0.60","30 mins","30 mins","75","C","Car","$0.60"
"Day","26904.7042,47141.6754","-","SEMBAWANG ROAD OFF STREET","10.00 PM","$0.65","08.30 AM","S0161","$0.65","Day","Day","12","C","Motorcycle","$0.65"
"30 mins","37272.9004,41681.2517","-","SERVICE ROAD OFF TEBING LANE","10.00 PM","$0.60","08.30 AM","S0162","$0.60","30 mins","30 mins","22","C","Car","$0.60"
"30 mins","33463.0696,41914.7449","Reserved for Season Ticket Holders from 7.00 pm to 7.00 am daily.","SENGKANG EAST AND WEST WAY","07.00 PM","$1.20","07.00 AM","S0163","$1.20","30 mins","30 mins","85","C","Heavy Vehicle","$1.20"
"30 mins","32456.7562,40888.0717","-","SERVICE ROAD OFF JALAN SELASEH","10.00 PM","$0.60","08.30 AM","S0167","$0.60","30 mins","30 mins","29","C","Car","$0.60"
"","32401.1997,40816.1955","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DAY","32456.7562,40888.0717","-","SERVICE ROAD OFF JALAN SELASEH","10.00 PM","$0.65","08.30 AM","S0167","$0.65","DAY","DAY","5","C","Motorcycle","$0.65"
"","32401.1997,40816.1955","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","32732.4236,40575.9079","-","SERVICE ROAD OFF JALAN KELULUT","10.00 PM","$0.60","08.30 AM","S0168","$0.60","30 mins","30 mins","27","C","Car","$0.60"
"DAY","32732.4236,40575.9079","-","SERVICE ROAD OFF JALAN KELULUT","10.00 PM","$0.65","08.30 AM","S0168","$0.65","DAY","DAY","5","C","Motorcycle","$0.65"
"30 mins","29168.2595,28982.0371","-","TANJONG PAGAR ROAD ","05.00 PM","$1.20","08.30 AM","T0002","$0.60","30 mins","30 mins","26","C","Car","$1.20"
"30 mins","29168.2595,28982.0371","-","TANJONG PAGAR ROAD ","10.00 PM","$0.60","05.00 PM","T0002","$0.60","30 mins","30 mins","26","C","Car","$0.60"
"30 mins","29140.6554,30785.0402","-","TANK ROAD ","10.00 PM","$0.60","08.30 AM","T0003","$0.60","30 mins","30 mins","18","C","Car","$0.60"
"Day","29140.6554,30785.0402","-","TANK ROAD ","10.00 PM","$0.65","08.30 AM","T0003","$0.65","Day","Day","12","C","Motorcycle","$0.65"
"30 mins","29322.9895,30398.0268","-","TAN TYE PLACE ","05.00 PM","$2.40","08.30 AM","T0004","$1.20","30 mins","30 mins","2","C","Heavy Vehicle","$2.40"
"30 mins","29322.9895,30398.0268","-","TAN TYE PLACE ","10.00 PM","$1.20","05.00 PM","T0004","$1.20","30 mins","30 mins","2","C","Heavy Vehicle","$1.20"
"30 mins","30602.2448,31210.1103","-","TAN QUEE LAN STREET ","05.00 PM","$1.20","08.30 AM","T0005","$0.60","30 mins","30 mins","73","C","Car","$1.20"
"30 mins","30602.2448,31210.1103","-","TAN QUEE LAN STREET ","10.00 PM","$0.60","05.00 PM","T0005","$0.60","30 mins","30 mins","73","C","Car","$0.60"
"Day","30602.2448,31210.1103","-","TAN QUEE LAN STREET ","10.00 PM","$0.65","08.30 AM","T0005","$0.65","Day","Day","19","C","Motorcycle","$0.65"
"30 mins","28951.6367,29196.3045","-","TECK LIM ROAD ","05.00 PM","$1.20","08.30 AM","T0006","$0.60","30 mins","30 mins","14","C","Car","$1.20"
"30 mins","28951.6367,29196.3045","-","TECK LIM ROAD ","10.00 PM","$0.60","05.00 PM","T0006","$0.60","30 mins","30 mins","14","C","Car","$0.60"
"30 mins","29512.8803,29062.068","-","TELOK AYER STREET ","05.00 PM","$1.20","08.30 AM","T0008","$0.60","30 mins","30 mins","55","C","Car","$1.20"
"","29626.4355,29307.0558","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","29750.1472,29500.5829","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","29512.8803,29062.068","-","TELOK AYER STREET ","10.00 PM","$0.60","05.00 PM","T0008","$0.60","30 mins","30 mins","55","C","Car","$0.60"
"","29626.4355,29307.0558","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","29750.1472,29500.5829","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","29512.8803,29062.068","-","TELOK AYER STREET ","05.00 PM","$2.40","08.30 AM","T0008","$1.20","30 mins","30 mins","4","C","Heavy Vehicle","$2.40"
"","29626.4355,29307.0558","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","29750.1472,29500.5829","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","29512.8803,29062.068","-","TELOK AYER STREET ","10.00 PM","$1.20","05.00 PM","T0008","$1.20","30 mins","30 mins","4","C","Heavy Vehicle","$1.20"
"","29626.4355,29307.0558","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","29750.1472,29500.5829","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Day","29512.8803,29062.068","-","TELOK AYER STREET ","10.00 PM","$0.65","08.30 AM","T0008","$0.65","Day","Day","46","C","Motorcycle","$0.65"
"","29626.4355,29307.0558","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","29750.1472,29500.5829","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","29206.4731,29478.8665","-","TEMPLE STREET ","05.00 PM","$1.20","08.30 AM","T0009","$0.60","30 mins","30 mins","61","C","Car","$1.20"
"30 mins","29206.4731,29478.8665","-","TEMPLE STREET ","10.00 PM","$0.60","05.00 PM","T0009","$0.60","30 mins","30 mins","61","C","Car","$0.60"
"30 mins","28818.8098,29160.0396","-","TEO HONG ROAD ","05.00 PM","$1.20","08.30 AM","T0010","$0.60","30 mins","30 mins","17","C","Car","$1.20"
"30 mins","28818.8098,29160.0396","-","TEO HONG ROAD ","10.00 PM","$0.60","05.00 PM","T0010","$0.60","30 mins","30 mins","17","C","Car","$0.60"
"30 mins","29173.338,28617.8482","-","TRAS STREET ","05.00 PM","$1.20","08.30 AM","T0014","$0.60","30 mins","30 mins","75","C","Car","$1.20"
"","29218.4704,28889.4961","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","29173.338,28617.8482","-","TRAS STREET ","10.00 PM","$0.60","05.00 PM","T0014","$0.60","30 mins","30 mins","75","C","Car","$0.60"
"","29218.4704,28889.4961","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Day","29173.338,28617.8482","-","TRAS STREET ","10.00 PM","$0.65","08.30 AM","T0014","$0.65","Day","Day","11","C","Motorcycle","$0.65"
"","29218.4704,28889.4961","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","27034.247,29927.8861","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","TIONG BAHRU PARK OFF STREET","07.00 AM","$0.60","07.00 AM","T0017","$0.60","30 mins","30 mins","20","B","Car","$0.60"
